"","Metric","Date","AvgC","AvgT","StdC","StdT","NC","NT"
"20624","SuccessfulClickTriggeredDSQUU",2016-07-31,1.663479882,1.661023468,2.5827115,2.576997153,1730898,1731642
"20625","SuccessfulClickTriggeredDSQUU",2016-08-01,1.73288946,1.734838731,2.605891434,2.604582026,2616209,2618267
"20626","SuccessfulClickTriggeredDSQUU",2016-08-02,1.715520632,1.715326804,2.56219736,2.556956974,2601215,2601808
"20627","SuccessfulClickTriggeredDSQUU",2016-08-03,1.692144543,1.696369928,2.524883771,2.533756344,2579048,2577304
"20628","SuccessfulClickTriggeredDSQUU",2016-08-04,1.68220744,1.685243294,2.503180752,2.509112873,2699308,2698319
"20629","SuccessfulClickTriggeredDSQUU",2016-08-05,1.68359273,1.685124631,2.501504313,2.508600504,2606887,2609858
"20630","SuccessfulClickTriggeredDSQUU",2016-08-06,1.640323944,1.641310874,2.528514651,2.533861567,1849581,1850491
"20631","SuccessfulClickTriggeredDSQUU",2016-08-07,1.650658121,1.648986075,2.554271268,2.550995621,2031540,2031116
"20632","SuccessfulClickTriggeredDSQUU",2016-08-08,1.732273858,1.733023304,2.588717845,2.59070944,3067179,3071534
"20633","SuccessfulClickTriggeredDSQUU",2016-08-09,1.711482248,1.715783785,2.543437204,2.552439769,2999552,2999667
"20634","SuccessfulClickTriggeredDSQUU",2016-08-10,1.700109504,1.707469095,2.526351008,2.5449315,3020886,3020433
"20635","SuccessfulClickTriggeredDSQUU",2016-08-11,1.693659265,1.696781386,2.514798984,2.519963841,2967085,2969788
"20636","SuccessfulClickTriggeredDSQUU",2016-08-12,1.677100617,1.679799013,2.490670337,2.489357504,2791656,2793814
"20637","SuperFreshRate",2016-07-30,0.030645243,0.030424484,0.114027724,0.113008102,1397079,1396262
"20638","SuperFreshRate",2016-07-31,0.031576106,0.031472958,0.114449573,0.114555456,1425960,1428268
"20639","SuperFreshRate",2016-08-01,0.029507255,0.029601508,0.110969681,0.1112832,2238552,2239963
"20640","SuperFreshRate",2016-08-02,0.02901704,0.028986014,0.110242801,0.110234428,2214885,2214467
"20641","SuperFreshRate",2016-08-03,0.031023739,0.031273609,0.113625137,0.114203276,2202753,2201566
"20642","SuperFreshRate",2016-08-04,0.03506118,0.035204878,0.125110658,0.12533071,2303727,2303460
"20643","SuperFreshRate",2016-08-05,0.034348839,0.034313446,0.12223402,0.122255046,2222930,2226362
"20644","SuperFreshRate",2016-08-06,0.035109074,0.035273267,0.119010075,0.11915805,1528017,1529993
"20645","SuperFreshRate",2016-08-07,0.03702189,0.037149406,0.121765127,0.121844855,1670441,1670083
"20646","SuperFreshRate",2016-08-08,0.036414158,0.036515764,0.124142046,0.124321748,2624645,2628226
"20647","SuperFreshRate",2016-08-09,0.036602456,0.036678815,0.122225186,0.122378831,2568750,2568673
"20648","SuperFreshRate",2016-08-10,0.034222522,0.034286828,0.121824095,0.122056109,2581971,2582710
"20649","SuperFreshRate",2016-08-11,0.032683832,0.032930166,0.117248983,0.117904284,2539029,2541210
"20650","SuperFreshRate",2016-08-12,0.033212488,0.033225909,0.120972911,0.121124434,2383668,2385167
"20651","SurplusRate",2016-07-30,3.843092618,3.813783665,53.4177716,53.29065231,1686301,1685535
"20652","SurplusRate",2016-07-31,3.325832942,3.341621556,55.80460614,56.2625517,1730898,1731642
"20653","SurplusRate",2016-08-01,4.1916957,4.200549485,55.89427318,55.93298807,2616209,2618267
"20654","SurplusRate",2016-08-02,4.389314595,4.380026282,56.44489435,56.27603951,2601215,2601808
"20655","SurplusRate",2016-08-03,4.264731534,4.267167323,56.47990459,56.4338473,2579048,2577304
"20656","SurplusRate",2016-08-04,4.186668883,4.213451871,56.3519475,56.61654027,2699308,2698319
"20657","SurplusRate",2016-08-05,4.328219861,4.319217626,56.06292157,56.22496107,2606887,2609858
"20658","SurplusRate",2016-08-06,4.337636894,4.282426037,57.88143478,57.66842649,1849581,1850491
"20659","SurplusRate",2016-08-07,4.237077728,4.223471162,56.48043893,56.12028634,2031540,2031116
"20660","SurplusRate",2016-08-08,4.645365725,4.671989669,58.5853357,58.97174309,3067179,3071534
"20661","SurplusRate",2016-08-09,4.510735657,4.4676048,57.50446088,57.41542681,2999552,2999667
"20662","SurplusRate",2016-08-10,4.287359191,4.227530458,55.5659348,55.83415979,3020886,3020433
"20663","SurplusRate",2016-08-11,4.551096754,4.492069566,57.04862803,57.54216465,2967085,2969788
"20664","SurplusRate",2016-08-12,3.915176043,3.915783468,55.80625973,55.62247366,2791656,2793814
"20665","TBClickCount",2016-07-30,0.169805984,0.170901227,1.199679007,1.231979831,1686301,1685535
"20666","TBClickCount",2016-07-31,0.166712308,0.166237017,1.1964367,1.188673636,1730898,1731642
"20667","TBClickCount",2016-08-01,0.187369205,0.188528519,1.257868214,1.292596669,2616209,2618267
"20668","TBClickCount",2016-08-02,0.185977707,0.185448734,1.241665797,1.212333854,2601215,2601808
"20669","TBClickCount",2016-08-03,0.184880623,0.185312249,1.230865295,1.229349064,2579048,2577304
"20670","TBClickCount",2016-08-04,0.185074841,0.184143906,1.220230894,1.22419414,2699308,2698319
"20671","TBClickCount",2016-08-05,0.185149184,0.185183255,1.264174945,1.241967778,2606887,2609858
"20672","TBClickCount",2016-08-06,0.174184315,0.17529834,1.249015743,1.224039208,1849581,1850491
"20673","TBClickCount",2016-08-07,0.168266438,0.167113547,1.36931721,1.167638344,2031540,2031116
"20674","TBClickCount",2016-08-08,0.187219918,0.187917829,1.263050741,1.242259793,3067179,3071534
"20675","TBClickCount",2016-08-09,0.192065348,0.194116547,1.244718024,1.258178389,2999552,2999667
"20676","TBClickCount",2016-08-10,0.190382226,0.190819992,1.243685631,1.259898877,3020886,3020433
"20677","TBClickCount",2016-08-11,0.186790402,0.187576016,1.230987144,1.224236305,2967085,2969788
"20678","TBClickCount",2016-08-12,0.185269245,0.185199874,1.258967559,1.231413652,2791656,2793814
"20679","TBClickCountRate",2016-07-30,0.076790634,0.076581452,0.244520235,0.243986138,706230,707321
"20680","TBClickCountRate",2016-07-31,0.075184271,0.075170662,0.236546811,0.234270665,733535,733548
"20681","TBClickCountRate",2016-08-01,0.083850093,0.084207463,0.241605861,0.243805818,1105433,1107458
"20682","TBClickCountRate",2016-08-02,0.08387916,0.083888129,0.24248881,0.245285868,1096493,1096479
"20683","TBClickCountRate",2016-08-03,0.084172229,0.084222451,0.246717105,0.245571433,1078083,1078067
"20684","TBClickCountRate",2016-08-04,0.08473777,0.084340896,0.247313838,0.246253948,1131365,1130025
"20685","TBClickCountRate",2016-08-05,0.083371826,0.082917042,0.242894069,0.242342268,1090597,1093134
"20686","TBClickCountRate",2016-08-06,0.077296655,0.078235591,0.243238083,0.244810824,775981,776941
"20687","TBClickCountRate",2016-08-07,0.076063591,0.076001202,0.286655227,0.239970216,856514,856526
"20688","TBClickCountRate",2016-08-08,0.083899479,0.08416529,0.243767824,0.24238734,1300069,1302371
"20689","TBClickCountRate",2016-08-09,0.085432659,0.085746006,0.24541778,0.247419383,1265908,1268475
"20690","TBClickCountRate",2016-08-10,0.085992961,0.085647134,0.261257017,0.260506716,1267297,1269991
"20691","TBClickCountRate",2016-08-11,0.08526186,0.085428542,0.245648951,0.24487375,1242039,1244503
"20692","TBClickCountRate",2016-08-12,0.084051403,0.0841005,0.244717217,0.241891881,1164067,1166721
"20693","TBQuickBackRate",2016-07-30,0.039113667,0.038861051,0.167054475,0.166871255,706230,707321
"20694","TBQuickBackRate",2016-07-31,0.038337068,0.038340058,0.164695534,0.164752861,733535,733548
"20695","TBQuickBackRate",2016-08-01,0.040777724,0.040923289,0.169928366,0.170546018,1105433,1107458
"20696","TBQuickBackRate",2016-08-02,0.040569045,0.040465758,0.169512428,0.169420563,1096493,1096479
"20697","TBQuickBackRate",2016-08-03,0.040844444,0.040645045,0.17041395,0.170335969,1078083,1078067
"20698","TBQuickBackRate",2016-08-04,0.040286777,0.039776453,0.169871546,0.169559327,1131365,1130025
"20699","TBQuickBackRate",2016-08-05,0.040187023,0.03974449,0.169544612,0.16830609,1090597,1093134
"20700","TBQuickBackRate",2016-08-06,0.038079835,0.03858037,0.165696459,0.16699941,775981,776941
"20701","TBQuickBackRate",2016-08-07,0.037556338,0.03752578,0.164829648,0.164645631,856514,856526
"20702","TBQuickBackRate",2016-08-08,0.039830187,0.039737302,0.169577029,0.169517307,1300069,1302371
"20703","TBQuickBackRate",2016-08-09,0.040932046,0.040844186,0.170750003,0.170788384,1265908,1268475
"20704","TBQuickBackRate",2016-08-10,0.040920411,0.040790605,0.170356327,0.170151646,1267297,1269991
"20705","TBQuickBackRate",2016-08-11,0.040774285,0.040645961,0.170494806,0.170358872,1242039,1244503
"20706","TBQuickBackRate",2016-08-12,0.040514566,0.040428872,0.170462189,0.170270799,1164067,1166721
"20707","TOPEntityInlineQSItemCTR",2016-07-30,NA,NA,NA,NA,NA,NA
"20708","TOPEntityInlineQSItemCTR",2016-07-31,NA,NA,NA,NA,NA,NA
"20709","TOPEntityInlineQSItemCTR",2016-08-01,0,1,0,0,2,1
"20710","TOPEntityInlineQSItemCTR",2016-08-02,0,0,0,0,1,2
"20711","TOPEntityInlineQSItemCTR",2016-08-03,NA,NA,NA,NA,NA,NA
"20712","TOPEntityInlineQSItemCTR",2016-08-04,NA,NA,NA,NA,NA,NA
"20713","TOPEntityInlineQSItemCTR",2016-08-05,NA,NA,NA,NA,NA,NA
"20714","TOPEntityInlineQSItemCTR",2016-08-06,NA,NA,NA,NA,NA,NA
"20715","TOPEntityInlineQSItemCTR",2016-08-07,NA,NA,NA,NA,NA,NA
"20716","TOPEntityInlineQSItemCTR",2016-08-08,NA,NA,NA,NA,NA,NA
"20717","TOPEntityInlineQSItemCTR",2016-08-09,NA,NA,NA,NA,NA,NA
"20718","TOPEntityInlineQSItemCTR",2016-08-10,NA,NA,NA,NA,NA,NA
"20719","TOPEntityInlineQSItemCTR",2016-08-11,NA,NA,NA,NA,NA,NA
"20720","TOPEntityInlineQSItemCTR",2016-08-12,NA,NA,NA,NA,NA,NA
"20721","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-07-30,0,0,0,0,1400023,1399150
"20722","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-07-31,0,0,0,0,1428657,1430855
"20723","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-01,0,2.23e-07,0,0.000333726,2243454,2244708
"20724","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-02,0,0,0,0,2219949,2219621
"20725","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-03,0,0,0,0,2207500,2206242
"20726","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-04,0,0,0,0,2308661,2308457
"20727","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-05,0,0,0,0,2227604,2230947
"20728","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-06,0,0,0,0,1530784,1532726
"20729","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-07,0,0,0,0,1673942,1673667
"20730","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-08,0,0,0,0,2630029,2633732
"20731","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-09,0,0,0,0,2574308,2574273
"20732","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-10,0,0,0,0,2587576,2588170
"20733","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-11,0,0,0,0,2544461,2546650
"20734","TOPEntityInlineQSPageCTR_AllQueryEngagement",2016-08-12,0,0,0,0,2388602,2390056
"20735","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-07-30,0,0,0,0,1400023,1399150
"20736","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-07-31,0,0,0,0,1428657,1430855
"20737","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-01,5.57e-07,2.23e-07,0.000688186,0.000333726,2243454,2244708
"20738","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-02,1.61e-08,1.72e-07,2.4e-05,0.000226009,2219949,2219621
"20739","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-03,0,0,0,0,2207500,2206242
"20740","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-04,0,0,0,0,2308661,2308457
"20741","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-05,4.49e-07,0,0.00067001,0,2227604,2230947
"20742","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-06,0,0,0,0,1530784,1532726
"20743","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-07,0,0,0,0,1673942,1673667
"20744","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-08,0,0,0,0,2630029,2633732
"20745","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-09,0,3.88e-07,0,0.000623265,2574308,2574273
"20746","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-10,0,3.86e-08,0,6.22e-05,2587576,2588170
"20747","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-11,0,0,0,0,2544461,2546650
"20748","TOPEntityInlineQSPageCov_AllQueryEngagement",2016-08-12,0,0,0,0,2388602,2390056
"20749","TTS_QueryChain",2016-07-30,37.43795632,37.43002252,21.83803688,21.83608234,1686301,1685535
"20750","TTS_QueryChain",2016-07-31,37.80226546,37.73423031,21.68343056,21.70219593,1730898,1731642
"20751","TTS_QueryChain",2016-08-01,35.35433078,35.36923895,22.28184726,22.27702375,2616209,2618267
"20752","TTS_QueryChain",2016-08-02,35.44765678,35.42737006,22.2763259,22.29800698,2601215,2601808
"20753","TTS_QueryChain",2016-08-03,35.52081026,35.4936106,22.31995036,22.32086535,2579048,2577304
"20754","TTS_QueryChain",2016-08-04,35.57956643,35.56360003,22.28703847,22.29077616,2699308,2698319
"20755","TTS_QueryChain",2016-08-05,35.71164285,35.68781668,22.25947155,22.26172128,2606887,2609858
"20756","TTS_QueryChain",2016-08-06,37.73926885,37.73513206,21.75301608,21.75236897,1849581,1850491
"20757","TTS_QueryChain",2016-08-07,38.02576267,38.00579931,21.61402511,21.63193498,2031540,2031116
"20758","TTS_QueryChain",2016-08-08,35.52364766,35.52946201,22.22711892,22.22327378,3067179,3071534
"20759","TTS_QueryChain",2016-08-09,35.58446312,35.58382293,22.23606747,22.23195259,2999552,2999667
"20760","TTS_QueryChain",2016-08-10,35.62981872,35.62074321,22.24850493,22.24434574,3020886,3020433
"20761","TTS_QueryChain",2016-08-11,35.56420531,35.55586256,22.24796933,22.24714656,2967085,2969788
"20762","TTS_QueryChain",2016-08-12,35.62117444,35.57914338,22.27803643,22.2858479,2791656,2793814
"20763","TTSwithTriggeredSQCAbandonment3",2016-07-30,3.219631322,3.214913424,8.905864985,8.902987575,1686301,1685535
"20764","TTSwithTriggeredSQCAbandonment3",2016-07-31,3.212275762,3.214021182,8.960213609,8.95112591,1730898,1731642
"20765","TTSwithTriggeredSQCAbandonment3",2016-08-01,3.235342421,3.245432252,8.618378131,8.645606112,2616209,2618267
"20766","TTSwithTriggeredSQCAbandonment3",2016-08-02,3.226179057,3.22253323,8.603429533,8.605197148,2601215,2601808
"20767","TTSwithTriggeredSQCAbandonment3",2016-08-03,3.230774586,3.232311615,8.627951777,8.646012494,2579048,2577304
"20768","TTSwithTriggeredSQCAbandonment3",2016-08-04,3.193848561,3.191028258,8.577877549,8.585855252,2699308,2698319
"20769","TTSwithTriggeredSQCAbandonment3",2016-08-05,3.193154196,3.190100671,8.572270329,8.56625342,2606887,2609858
"20770","TTSwithTriggeredSQCAbandonment3",2016-08-06,3.14914152,3.154015425,8.817109889,8.817995831,1849581,1850491
"20771","TTSwithTriggeredSQCAbandonment3",2016-08-07,3.144669191,3.140367648,8.840453071,8.837974069,2031540,2031116
"20772","TTSwithTriggeredSQCAbandonment3",2016-08-08,3.207198257,3.204461532,8.575374795,8.584910212,3067179,3071534
"20773","TTSwithTriggeredSQCAbandonment3",2016-08-09,3.221951285,3.2199967,8.596612988,8.59971554,2999552,2999667
"20774","TTSwithTriggeredSQCAbandonment3",2016-08-10,3.223128366,3.218137647,8.616757065,8.603004385,3020886,3020433
"20775","TTSwithTriggeredSQCAbandonment3",2016-08-11,3.231473102,3.244042625,8.628114011,8.65406022,2967085,2969788
"20776","TTSwithTriggeredSQCAbandonment3",2016-08-12,3.221854793,3.211806135,8.64521948,8.610275544,2791656,2793814
"20777","TaskPaneImageCollageCCR",2016-07-30,0.021598199,0.021519448,0.124655556,0.124479165,220290,220540
"20778","TaskPaneImageCollageCCR",2016-07-31,0.020875451,0.021112989,0.122411102,0.123646359,222200,222445
"20779","TaskPaneImageCollageCCR",2016-08-01,0.021795014,0.02201406,0.126334146,0.127117508,321956,322851
"20780","TaskPaneImageCollageCCR",2016-08-02,0.021458312,0.021165876,0.126075731,0.124804958,322815,324081
"20781","TaskPaneImageCollageCCR",2016-08-03,0.022588696,0.021827138,0.129841299,0.127686557,318619,319684
"20782","TaskPaneImageCollageCCR",2016-08-04,0.023511318,0.023191241,0.131627664,0.130293504,351429,351957
"20783","TaskPaneImageCollageCCR",2016-08-05,0.022423912,0.023093886,0.128959295,0.131225555,323392,323263
"20784","TaskPaneImageCollageCCR",2016-08-06,0.022469381,0.022328133,0.128055014,0.127678813,232523,232065
"20785","TaskPaneImageCollageCCR",2016-08-07,0.02133013,0.021152027,0.12414524,0.123701239,267631,267234
"20786","TaskPaneImageCollageCCR",2016-08-08,0.022544629,0.022469264,0.129152542,0.128522819,379578,380212
"20787","TaskPaneImageCollageCCR",2016-08-09,0.022080176,0.02134666,0.128352023,0.125798746,386149,386693
"20788","TaskPaneImageCollageCCR",2016-08-10,0.022130688,0.021879533,0.12883599,0.127916293,374517,375017
"20789","TaskPaneImageCollageCCR",2016-08-11,0.022513721,0.021665416,0.129668425,0.126762354,375275,376214
"20790","TaskPaneImageCollageCCR",2016-08-12,0.021785091,0.021845915,0.127062481,0.127569759,364475,365753
"20791","TaskPaneImageCollageClickCount",2016-07-30,0.00693767,0.006895733,0.122026603,0.118099196,1686301,1685535
"20792","TaskPaneImageCollageClickCount",2016-07-31,0.006638751,0.006494991,0.130272039,0.110500474,1730898,1731642
"20793","TaskPaneImageCollageClickCount",2016-08-01,0.006142858,0.006205631,0.107668272,0.111332429,2616209,2618267
"20794","TaskPaneImageCollageClickCount",2016-08-02,0.006046021,0.006018507,0.107477888,0.110008545,2601215,2601808
"20795","TaskPaneImageCollageClickCount",2016-08-03,0.006163515,0.005932168,0.106990063,0.105544632,2579048,2577304
"20796","TaskPaneImageCollageClickCount",2016-08-04,0.006949929,0.006908005,0.114866691,0.115083724,2699308,2698319
"20797","TaskPaneImageCollageClickCount",2016-08-05,0.006219295,0.006343257,0.105654188,0.11244717,2606887,2609858
"20798","TaskPaneImageCollageClickCount",2016-08-06,0.006616093,0.006597168,0.119403986,0.11840515,1849581,1850491
"20799","TaskPaneImageCollageClickCount",2016-08-07,0.00693661,0.006692872,0.133277946,0.111296006,2031540,2031116
"20800","TaskPaneImageCollageClickCount",2016-08-08,0.006429687,0.006378897,0.110389581,0.107352431,3067179,3071534
"20801","TaskPaneImageCollageClickCount",2016-08-09,0.00649797,0.006317701,0.118862233,0.107791703,2999552,2999667
"20802","TaskPaneImageCollageClickCount",2016-08-10,0.00606577,0.006026288,0.11373171,0.10779747,3020886,3020433
"20803","TaskPaneImageCollageClickCount",2016-08-11,0.006377303,0.006194045,0.115482033,0.10573686,2967085,2969788
"20804","TaskPaneImageCollageClickCount",2016-08-12,0.006476443,0.006443163,0.110282754,0.106309757,2791656,2793814
"20805","TaskPaneImageCollageCov",2016-07-30,0.073997974,0.074177647,0.21583515,0.215994936,1400023,1399150
"20806","TaskPaneImageCollageCov",2016-07-31,0.070339599,0.070692824,0.208987901,0.209912795,1428657,1430855
"20807","TaskPaneImageCollageCov",2016-08-01,0.062263256,0.062404615,0.196483068,0.196657853,2243454,2244708
"20808","TaskPaneImageCollageCov",2016-08-02,0.064368337,0.064599461,0.199835056,0.200119801,2219949,2219621
"20809","TaskPaneImageCollageCov",2016-08-03,0.064243127,0.064331294,0.201047251,0.201200247,2207500,2206242
"20810","TaskPaneImageCollageCov",2016-08-04,0.070472846,0.070530183,0.210814487,0.210905237,2308661,2308457
